procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  51632 212520   6180 22320564    0    0  5184    28 2573 1692  1  1 97  1  0	
 1  0  51632 185416   6772 22348848    0    0  6810     0 3066 2553  3  1 95  1  0	
 1  0  51632 206008   6772 22328056    0    0  3456     0 2099 1575  1  1 98  0  0	
 1  0  51632 193440   6780 22340700    0    0  3392 28098 2086 1537  1  1 97  1  0	
 1  0  51632 212612   6780 22319928    0    0  3648     0 2339 1751  1  1 98  0  0	
 1  0  51632 199400   6788 22333828    0    0  4288    40 2363 1451  1  1 98  0  0	
 1  0  51632 186732   6788 22347208    0    0  3648   754 2651 1544  1  1 98  0  0	
 1  0  51632 208060   6788 22324828    0    0  3456     0 2740 1468  1  1 98  0  0	
 1  1  51632 205520   6800 22328864    0    0  1026 19226 1632 1172  0  0 98  1  0	
 2  0  51632 192740   6804 22342428    0    0  5572  4238 1883 1425  1  0 99  0  0	
 1  0  51632 213400   6812 22319788    0    0  3200    38 1891 1417  1  1 98  0  0	
 0  0  51632 204604   6812 22329372    0    0  3136     0 1880 1310  1  0 99  0  0	
 1  0  51632 189720   6812 22344180    0    0  4160     0 2353 1533  2  1 98  0  0	
 1  0  51632 209216   6820 22325052    0    0  3584    14 2130 1597  1  1 98  0  0	
 1  0  51632 201592   6824 22333576    0    0  1536  8354 2016 1537  0  1 99  0  0	
 1  0  51632 193664   6832 22341624    0    0  3584    36 1681 1201  0  0 99  0  0	
 1  0  51632 182208   6832 22353120    0    0  5120  8686 1963 1302  0  0 99  0  0	
 1  0  51632 209548   6832 22325076    0    0  2432     0 1607 1163  0  0 100  0  0	
 4  0  51632 202108   6840 22333148    0    0  3394    20 1865 1257  0  0 100  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  51632 189636   6840 22346424    0    0  6080     0 2022 1437  0  0 99  0  0	
 1  0  51632 187216   6848 22348808    0    0  1024    26  725 1030  0  0 100  0  0	
 1  0  51632 186808   6848 22348796    0    0     0   402  551  970  0  0 100  0  0	
 2  0  51632 186972   6848 22348796    0    0     0     0  548  975  0  0 100  0  0	
 1  1  51632 187168   6856 22348796    0    0     0    24  573  957  0  0 100  0  0	
 1  0  51632 186804   6856 22348796    0    0     0     0  550  979  0  0 100  0  0	
 0  0  51632 187564   6856 22348796    0    0     0     0  567  965  0  0 100  0  0	
 0  0  51632 186932   6868 22348792    0    0     0 12572  568  973  0  0 100  0  0	
 0  0  51632 187256   6868 22348796    0    0     0     0  541  950  0  0 100  0  0	
 0  0  51632 187480   6868 22348796    0    0     0     0  624 1003  0  0 100  0  0	
 0  0  51632 187588   6876 22348792    0    0     0  3600  528  943  0  0 99  1  0	
 0  0  51632 187596   6876 22348796    0    0     0     0  564  970  0  0 100  0  0	
 0  0  51632 187516   6884 22348788    0    0     0    14  526  971  0  0 100  0  0	
 0  0  51632 188032   6884 22348796    0    0     0     0  495  949  0  0 100  0  0	
 0  0  51632 188252   6884 22348800    0    0     0     0  526  952  0  0 100  0  0	
 0  0  51632 188184   6892 22348800    0    0     0     8  516  968  0  0 100  0  0	
 0  0  51632 188436   6892 22348816    0    0     0     0  546  963  0  0 100  0  0	
 0  0  51632 188148   6892 22348816    0    0     0    64  549  975  0  0 100  0  0	
 0  0  51632 188504   6900 22348808    0    0     0    30  528  966  0  0 100  0  0	
 0  0  51632 188636   6900 22348816    0    0     0     0  537  965  0  0 100  0  0	
 0  0  51632 188292   6900 22348816    0    0     0     2  594  939  0  0 100  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0  51632 189020   6908 22348812    0    0     0     6  568  973  0  0 100  0  0	
 0  0  51632 189132   6908 22348816    0    0     0     0  546  963  0  0 100  0  0	
 1  0  51632 189404   6908 22348816    0    0     0     0  538  960  0  0 100  0  0	
 0  0  51632 189188   6916 22348808    0    0     0     8  542  979  0  0 100  0  0	
 0  0  51632 189532   6916 22348816    0    0     0    52  552  961  0  0 100  0  0	
 0  0  51632 189176   6916 22348820    0    0     0     0  573  960  0  0 100  0  0	
 0  0  51632 189684   6924 22348820    0    0     0    14  600  983  0  0 100  0  0	
 1  0  51632 189184   6924 22348820    0    0     0     0  531  936  0  0 100  0  0	
 0  0  51632 189900   6924 22348820    0    0     0     0  541  991  0  0 100  0  0	
 0  0  51632 190104   6932 22348812    0    0     0     6  558  962  0  0 100  0  0	
 0  0  51632 190220   6932 22348824    0    0     0     0  567  964  0  0 100  0  0	
 0  0  51632 190620   6932 22348824    0    0     0    32  558  966  0  0 100  0  0	
 0  0  51632 190484   6940 22348816    0    0     0    24  544  974  0  0 100  0  0	
 0  0  51632 189740   6940 22348824    0    0     0     0  539  940  0  0 100  0  0	
 0  0  51632 189740   6940 22348824    0    0     0     0  555  964  0  0 100  0  0	
 0  0  51632 189924   6948 22348824    0    0     0     8  562  972  0  0 100  0  0	
 0  0  51632 190036   6948 22348824    0    0     0     0  548  965  0  0 100  0  0	
 1  0  51632 2926704   6948 22348980    0    0   116     0 1119 1369  0  0 99  0  0	
 0  0  51632 8988620   6960 22348748    0    0     0    40  648  658  0  0 99  0  0	
