procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2 162036 289012  77112 20880888    0    0  1284 39468 1212 1097  1  0 90  9  0
 0  2 162036 287152  77112 20882172    0    0   768 41394 1240 1082  1  0 91  8  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  3 162036 276240  77128 20894316    0    0  3074 34004 1593 1363  1  0 85 13  0
 1  3 162036 262244  77140 20906908    0    0  2716 53710 1467 1356  1  0 84 14  0
 0  2 162036 251580  77148 20917116    0    0  2536 49642 1391 1273  2  1 82 16  0
 0  2 162036 248108  77156 20920932    0    0   514 54560 1094 1101  0  0 82 17  0
 0  2 162036 244024  77156 20926780    0    0   768 33620 1198 1283  1  0 83 16  0
 0  2 162036 241064  77160 20928856    0    0   512 57584 1120 1182  0  0 83 16  0
 0  2 162036 239832  77160 20930000    0    0   512 54096  906  967  0  0 83 16  0
 0  2 162036 239964  77168 20930204    0    0   514 47890  968  984  0  0 83 17  0
 0  2 162036 239964  77168 20929752    0    0   256 64636  962  983  0  0 83 17  0
 0  2 162036 236756  77180 20932816    0    0  1540 60014 1039 1034  0  0 83 16  0
 1  2 162036 237872  77180 20932296    0    0   512 47040 1034  995  0  0 83 17  0
 0  2 162036 234904  77184 20934764    0    0   770 63650 1062 1010  0  0 82 17  0
 0  2 162036 233936  77188 20936200    0    0   768 58840 1105 1097  0  0 83 16  0
 0  3 162036 231232  77192 20938756    0    0   666 48404 1055 1018  0  0 83 16  0
 0  2 162036 228264  77192 20941272    0    0   872 60670 1118 1056  0  0 82 17  0
 0  2 162036 225536  77196 20944104    0    0   768 58798 1139 1055  0  0 83 16  0
 0  2 162036 223064  77200 20947268    0    0  1282 52156 1219 1080  1  0 82 17  0
 3  2 162036 220832  77204 20949096    0    0  1024 54296 1269 1095  0  0 83 17  0
 0  2 162036 219096  77208 20950264    0    0   514 54010  996 1044  0  0 83 17  0
 0  2 162036 219336  77208 20950580    0    0  1024 44072 1119 1097  0  0 83 16  0
 0  2 162036 218732  77216 20951800    0    0  1026 58442 1198 1089  1  0 81 18  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2 162036 210788  77224 20959808    0    0  2050 54346 1533 1224  1  0 82 17  0
 0  2 162036 206208  77232 20964328    0    0  2306 54954 1761 1281  1  0 82 17  0
 0  2 162036 199396  77240 20970760    0    0  1794 49268 1464 1200  1  0 82 17  0
 1  2 162036 194072  77248 20975468    0    0  1794 51290 1540 1258  1  0 82 16  0
 0  2 162036 192808  77252 20976728    0    0  1792 55804 1517 1182  1  0 83 16  0
 1  2 162036 189956  77256 20979412    0    0  1282 55902 1308 1122  1  0 83 16  0
 0  2 162036 186748  77264 20983692    0    0  1282 50938 1279 1149  1  0 82 17  0
 1  1 162036 183036  77264 20986196    0    0   768 55794 1146 1086  0  0 83 16  0
 0  2 162036 177820  77272 20992188    0    0  1794 56646 1538 1281  1  1 82 17  0
 0  2 162036 172992  77280 20996468    0    0  1152 55432 1946 1369  1  0 83 16  0
 0  1 162036 397588  77308 20774984    0    0     4 37240 1524 1288  0  2 86 11  0
 0  0 162036 441112  77320 20732820    0    0     0   408  565  919  0  0 96  3  0
 0  0 162036 441880  77320 20732804    0    0     0     0  544  904  0  0 100  0  0
 0  0 162036 442012  77320 20732804    0    0     0     0  516  900  0  0 100  0  0
 0  0 162036 441872  77320 20732784    0    0     0     0  543  905  0  0 100  0  0
 0  0 162036 442300  77320 20732704    0    0     0     0  568  903  0  0 100  0  0
 0  0 162036 442944  77320 20732616    0    0     0     0  533  905  0  0 100  0  0
 0  0 162036 443084  77320 20732596    0    0     0     0  545  907  0  0 100  0  0
 0  0 162036 443208  77320 20732568    0    0     0     0  536  907  0  0 100  0  0
 0  0 162036 443184  77328 20732564    0    0     0    22  527  899  0  0 100  0  0
 0  0 162036 9700980  77352 20732724    0    0   114    32 1774 1257  0  2 97  0  0
